Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,19/09/2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Early-demographic dividend,EAR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Asia & Pacific,EAS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (excluding high income),ECA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia,ECS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ecuador,ECU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.34042549,,37.76595688,,28.5714283,,23.80952454,20.6030159,20.38834953,23.78640747,20.77294731,20.28985596,20.67307663,23.22274971,26.06635094,25.59241676,27.48815155,39.33649445,45.23809433,40.95238113,44.2857132,41.42856979,42.92453003,39.15094376,37.73584747,37.26415253,
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.65957451,,44.14893723,,47.61904907,,31.21693039,27.63819122,21.35922241,26.69902992,22.22222137,27.05314064,28.84615326,25.59241676,19.43128014,6.635071278,7.582938194,7.109004974,7.619047642,8.571428299,9.047618866,9.047618866,12.26415062,12.26415062,11.79245281,14.62264156,
Euro area,EMU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.21276665,,17.02127647,,22.22222137,,36.50793839,26.13065338,25.24271774,23.30097008,19.8067627,16.90821266,22.59615326,22.74881554,19.9052124,21.32701492,23.69668198,21.32701492,19.04761887,19.04761887,22.8571434,20.47619057,25,21.69811249,15.09433937,15.09433937,
Spain,ESP,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.19149017,,52.12765884,,65.6084671,,62.9629631,41.2060318,41.74757385,53.39805984,41.06280136,35.74879074,30.28846169,30.33175278,33.64928818,48.3412323,42.65402985,46.91942978,55.23809433,55.7142868,60.95238113,56.66666794,56.60377502,58.01886749,59.90565872,64.62264252,
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.87233734,,68.61701965,,77.77777863,,79.8941803,77.38693237,71.35922241,65.53398132,69.0821228,68.59903717,65.86538696,64.45497894,67.77251434,67.29857635,67.29857635,68.2464447,72.85713959,65.7142868,68.57142639,69.04762268,64.62264252,67.45282745,70.75471497,70.28302002,
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.48936081,,25.53191566,,19.04761887,,14.81481457,10.05025101,11.65048504,5.825242519,7.729468822,7.246376991,8.653845787,6.635071278,5.687203884,6.161137581,7.109004974,8.056872368,8.571428299,8.095237732,7.619047642,7.619047642,10.84905624,11.320755,5.660377502,4.245283127,
European Union,EUU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fragile and conflict affected situations,FCS,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.34042358,,98.93617249,,99.47090149,,100,100,100,100,100,100,99.5192337,99.05213165,97.15639496,98.10426331,98.10426331,97.15639496,96.19047546,87.14286041,83.80952454,87.61904907,80.18868256,76.41509247,82.54717255,85.37735748,
Fiji,FJI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.40425873,,75.53191376,,58.73015976,,64.55026245,60.30150604,59.70873642,57.28155518,44.44444275,44.92753601,41.82692337,36.01895905,38.86256027,43.12796021,42.18009567,44.07582855,64.2857132,63.80952454,78.57142639,67.14286041,77.35848999,73.11320496,68.86792755,68.39622498,
France,FRA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.59574127,,69.6808548,,74.07407379,,79.36508179,50.25125504,56.31068039,57.76699066,64.25120544,64.73429871,64.90384674,63.5071106,68.72038269,65.40284729,63.5071106,62.08530807,58.09523773,51.42856979,43.33333206,56.19047546,48.11320877,57.07546997,57.07546997,56.60377502,
Faroe Islands,FRO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.33668518,81.06796265,87.86407471,90.33816528,92.2705307,92.30769348,93.83885956,90.99526215,87.67772675,89.57346344,88.62559509,81.42857361,86.66666412,89.52381134,91.42857361,91.98113251,90.09433746,89.15093994,90.56604004,
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.12765884,,58.51063919,,70.37036896,,61.37565994,55.27638245,60.67961121,55.82524109,53.14009476,54.10628128,53.36538315,49.28910065,54.50236893,60.1895752,56.87203979,58.76777267,51.90476227,47.61904907,42.38095093,40.47618866,37.73584747,44.81132126,46.22641373,46.22641373,
United Kingdom,GBR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.72340393,,78.19149017,,81.48148346,,69.31217194,54.27135849,49.51456451,50.48543549,66.18357849,66.18357849,61.05769348,48.3412323,60.1895752,58.76777267,59.71564102,63.03317642,59.52381134,61.42856979,58.57143021,60.47618866,50.47169876,63.20754623,61.320755,62.73584747,
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.446808338,,7.978723526,,20.63492012,,16.40211678,11.55778885,19.41747665,25.24271774,17.87439537,24.63768196,16.82692337,17.53554535,24.17061615,27.01421738,24.17061615,31.27962112,34.76190567,29.52380943,33.80952454,31.90476227,29.71698189,27.83018875,33.01886749,31.60377312,
Ghana,GHA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.29787064,,38.82978821,,33.33333206,,41.26984024,42.21105576,47.08737946,51.94174576,46.37681198,40.57971191,43.75,45.0236969,46.91942978,52.60663605,50.71089935,47.86729813,41.42856979,44.2857132,40.95238113,50.95238113,45.28302002,52.35848999,53.30188751,49.05660248,
Gibraltar,GIB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.29787254,,27.12765884,,4.232804298,,11.64021206,23.61808968,17.47572899,16.01941681,3.38164258,1.932367206,2.403846264,2.843601942,4.739336491,9.952606201,11.37440777,11.84834099,14.28571415,32.8571434,31.4285717,21.4285717,16.50943375,18.39622688,23.11320686,15.56603813,
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.89361572,,69.14893341,,69.31217194,,74.07407379,58.29145813,51.94174576,53.88349533,43.9613533,43.47826004,46.63461685,48.81516647,48.81516647,47.39336395,45.0236969,44.54976273,39.52381134,47.1428566,30,40.95238113,44.3396225,55.18867874,55.18867874,53.30188751,
Guinea-Bissau,GNB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.978723526,,5.319149017,,33.86243439,,24.33862495,29.64824104,32.03883362,28.64077759,30.43478203,28.98550797,23.07692337,24.17061615,25.11848259,22.74881554,18.00947952,19.43128014,22.8571434,27.1428566,28.5714283,28.5714283,21.69811249,25.94339561,21.22641563,36.320755,
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.61701965,,42.02127838,,42.8571434,,28.5714283,47.73869324,43.68931961,35.92232895,51.20772934,52.65700531,52.40384674,57.34597015,52.60663605,51.18483353,54.02843475,51.18483353,30.47619057,40,40.47618866,39.52381134,42.45283127,41.50943375,40.09434128,35.84905624,
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.82978821,,73.93617249,,75.13227844,,76.19047546,60.80401993,62.62136078,63.59223175,65.21739197,62.31884003,54.32692337,37.91469193,40.75829315,41.7061615,39.33649445,40.28435898,40.47618866,38.57143021,41.42856979,41.90476227,53.30188751,54.24528122,51.88679123,51.41509247,
Grenada,GRD,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.12766266,,79.78723145,,80.95237732,,78.83597565,76.38191223,76.69902802,58.25242615,57.00482941,57.48792267,57.69230652,58.2938385,63.5071106,59.24170685,62.55924225,61.13743973,72.38095093,71.90476227,88.57142639,85.7142868,84.43395996,81.60377502,87.73584747,87.73584747,
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.52606964,100,100,100,100,100,100,100,100,100,100,100,100,
Guatemala,GTM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.55319214,,24.46808434,,22.7513237,,21.16402054,24.62311554,21.84465981,22.3300972,24.63768196,21.73913002,22.11538506,18.95734596,20.85308075,23.22274971,25.11848259,23.69668198,23.80952454,22.8571434,25.23809433,23.33333397,28.30188751,25,32.54716873,33.01886749,
Guam,GUM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.4757309,68.44660187,68.11594391,59.90338135,59.61538315,59.71564102,59.71564102,70.61611176,72.03791809,71.09004974,70.95237732,72.38095093,69.04762268,70.47618866,68.86792755,77.83018494,79.71697998,76.41509247,
Guyana,GUY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.76595688,,51.59574509,,30.68782997,,27.51322746,30.65326691,27.18446541,33.0097084,25.12077332,26.57004738,25,24.64455032,30.33175278,32.22748947,30.33175278,30.33175278,40.95238113,41.42856979,45.7142868,45.23809433,39.62264252,38.20754623,42.92453003,42.92453003,
High income,HIC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Hong Kong SAR, China",HKG,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.02127838,,70.21276855,,79.8941803,,78.30687714,79.39698792,89.80582428,95.63106537,91.30434418,90.33816528,90.86538696,83.88625336,80.56871796,77.25118256,83.412323,75.82938385,90.95237732,88.09523773,72.38095093,75.23809814,71.69811249,39.62264252,50,54.71697998,
Honduras,HND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.31914902,,45.74468231,,41.26984024,,39.15343857,33.66834259,31.06796074,27.18446541,26.08695602,29.95169067,28.36538506,33.175354,28.4360199,34.12322235,36.4928894,31.7535553,28.09523773,29.04761887,30.47619057,26.66666603,28.77358437,24.52830124,27.83018875,25,
Heavily indebted poor countries (HIPC),HPC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.3404274,,47.87234116,,58.20105743,,68.7830658,64.3216095,70.38835144,59.22330093,63.768116,67.14975739,66.34615326,68.2464447,66.824646,68.2464447,65.40284729,66.35070801,67.14286041,65.23809814,68.09523773,70,72.64151001,69.81131744,65.56604004,69.3396225,
Haiti,HTI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.87234116,,18.0851059,,26.45502663,,14.28571415,11.05527592,3.883495092,4.854369164,10.62801933,10.62801933,10.57692337,18.00947952,18.00947952,17.53554535,21.32701492,25.11848259,24.2857151,22.38095284,20.95238113,22.38095284,23.58490562,17.45282936,13.679245,12.73584938,
Hungary,HUN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.25531769,,91.48936462,,78.83597565,,91.0052948,86.43215942,75.24272156,80.09708405,80.67633057,71.98067474,71.63461304,63.98104095,69.19431305,70.1421814,68.72038269,70.61611176,68.57142639,70,67.14286041,74.76190186,71.22641754,71.69811249,73.11320496,75.94339752,
Indonesia,IDN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.82978725,,7.446808338,,2.645502567,,8.994709015,3.015075445,4.368932247,7.766990185,10.14492798,13.04347801,15.86538506,21.32701492,20.37914658,20.85308075,25.59241676,28.4360199,30,24.76190567,32.38095093,29.04761887,26.88679314,27.35848999,30.18867874,27.83018875,
Isle of Man,IMN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.14893532,,12.76595783,,17.46031761,,15.8730154,9.045226097,13.10679626,17.47572899,16.90821266,13.52657032,13.94230747,10.42654037,11.37440777,10.90047359,10.90047359,12.32227516,13.80952358,17.1428566,14.76190472,18.5714283,14.15094376,19.81132126,19.81132126,24.52830124,
Ireland,IRL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.21276855,,99.46808624,,97.88359833,,96.29629517,96.98492432,91.26213837,94.17475891,91.78743744,93.23671722,93.2692337,86.25592041,84.8341217,77.72512054,77.72512054,75.35545349,87.14286041,77.61904907,74.2857132,85.23809814,86.320755,82.07546997,82.07546997,75.47169495,
"Iran, Islamic Rep.",IRN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.17021179,,23.40425491,,24.33862495,,23.28042412,24.12060356,22.3300972,24.27184486,17.39130402,17.87439537,16.34615326,8.056872368,6.161137581,7.582938194,9.952606201,11.37440777,17.1428566,17.61904716,17.61904716,14.76190472,9.905660629,5.660377502,6.603773594,7.547169685,
Iraq,IRQ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.787233829,,8.510638237,,5.82010603,,7.936507702,0.502512574,0,0.485436887,0,0.483091801,1.923076868,2.369668245,2.369668245,4.265402794,4.739336491,4.265402794,2.380952358,2.857142925,3.333333254,2.857142925,1.415094376,1.415094376,1.886792421,1.886792421,
Iceland,ISL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.14893341,,95.21276855,,96.82539368,,98.94179535,98.99497223,98.54368591,99.51456451,99.51690674,99.51690674,94.2307663,91.4691925,85.30805969,92.89099884,92.89099884,94.31279755,94.2857132,95.7142868,96.19047546,96.19047546,96.69811249,99.52830505,96.22641754,95.75471497,
Israel,ISR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.76595783,,14.89361668,,16.93121719,,11.11111069,8.542713165,11.1650486,13.10679626,13.04347801,11.594203,11.05769253,7.109004974,10.42654037,13.27014256,16.11374474,15.16587639,12.85714245,11.4285717,19.04761887,16.66666603,15.09433937,19.3396225,17.45282936,13.679245,
Italy,ITA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.70212555,,90.95744324,,78.30687714,,75.66137695,59.79899597,54.85437012,63.10679626,62.31884003,60.38647461,65.38461304,54.50236893,62.55924225,62.55924225,63.03317642,63.98104095,60.47618866,58.57143021,59.04761887,57.61904907,57.07546997,59.43396378,59.43396378,64.15093994,
Jamaica,JAM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.53191376,,48.93616867,,54.4973526,,40.2116394,33.1658287,33.0097084,36.89320374,34.29951859,36.231884,34.13461685,31.7535553,30.80568695,44.54976273,50.23696518,54.50236893,46.66666794,50.95238113,57.1428566,58.09523773,61.320755,58.96226501,55.6603775,53.77358627,
Jordan,JOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.80850983,,48.40425491,,43.91534424,,30.15872955,40.70351791,36.89320374,41.74757385,23.67149734,34.78260803,30.76922989,32.22748947,34.59715652,30.33175278,29.38388634,26.06635094,27.61904716,25.7142849,27.1428566,30,32.07546997,37.26415253,36.79245377,36.79245377,
Japan,JPN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.29787445,,93.0851059,,88.35978699,,88.8888855,82.91457367,82.5242691,82.5242691,90.82125854,82.60869598,77.40384674,84.36019135,77.72512054,81.99052429,78.1990509,82.93838501,80,89.04762268,82.38095093,88.57142639,88.20755005,84.43395996,88.20755005,86.320755,
Kazakhstan,KAZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.51063919,,52.6595726,,49.20634842,,58.73015976,58.7939682,48.05825424,52.91262054,52.17391205,69.0821228,68.2692337,72.51184845,63.98104095,36.01895905,34.12322235,34.59715652,47.61904907,43.80952454,47.61904907,46.66666794,44.81132126,41.03773499,38.679245,37.73584747,
Kenya,KEN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.93617058,,18.61702156,,16.40211678,,16.93121719,13.56783962,16.01941681,12.62135887,15.45893764,11.11111069,10.09615421,9.478672981,12.79620838,12.79620838,10.42654037,13.74407578,9.047618866,9.523809433,10,11.90476227,11.79245281,12.73584938,14.62264156,13.20754719,
Kyrgyz Republic,KGZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.48936081,,37.23404312,,39.68254089,,26.98412704,18.09045219,15.04854393,14.56310654,11.594203,17.39130402,26.44230843,25.11848259,15.16587639,15.16587639,18.95734596,18.48341179,19.52380943,18.5714283,23.33333397,30.95238113,27.83018875,38.679245,29.24528313,31.13207626,
Cambodia,KHM,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.89361668,,11.70212746,,21.69312096,,25.39682579,27.13567924,30.58252335,34.95145798,33.81642532,31.884058,34.61538315,27.01421738,27.48815155,36.4928894,41.23222733,41.7061615,46.19047546,49.52381134,53.80952454,50.47618866,52.35848999,44.3396225,40.56603622,43.86792374,
Kiribati,KIR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.95980072,90.29125977,99.02912903,98.55072784,98.55072784,98.07691956,98.10426331,96.6824646,95.73459625,94.78672791,93.83885956,73.80952454,72.85713959,75.23809814,78.57142639,86.79244995,91.03773499,89.62264252,93.86792755,
St. Kitts and Nevis,KNA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.95980072,97.08737946,92.23300934,92.2705307,75.84541321,78.84615326,87.67772675,85.78199005,79.62084961,80.56871796,79.62084961,64.76190186,64.2857132,66.66666412,68.57142639,68.39622498,70.75471497,80.6603775,82.54717255,
"Korea, Rep.",KOR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.95744324,,64.89361572,,62.43386078,,52.38095093,52.76382065,61.16504669,62.62136078,59.42028809,65.21739197,58.17307663,60.66350555,54.9763031,60.66350555,55.45023727,57.34597015,50.47618866,53.80952454,52.38095093,60,65.56604004,63.679245,64.62264252,67.45282745,
Kuwait,KWT,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.6595726,,63.29787064,,73.01587677,,42.32804108,54.77386856,56.79611588,55.3398056,58.45410538,68.11594391,62.01922989,55.45023727,61.13743973,56.87203979,53.08057022,52.60663605,51.42856979,39.04761887,45.23809433,44.76190567,51.88679123,54.71697998,54.71697998,55.6603775,
Latin America & Caribbean (excluding high income),LAC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.57446671,,36.70212936,,28.04232788,,43.38624191,14.0703516,25.72815514,31.06796074,42.51207733,38.64734268,44.71154022,39.33649445,35.54502487,45.0236969,45.97156525,48.81516647,62.38095093,61.90476227,64.2857132,61.42856979,59.90565872,62.26415253,68.39622498,69.81131744,
Lebanon,LBN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.40425491,,20.21276665,,31.21693039,,31.74603081,30.15075302,23.30097008,18.44660187,6.280193329,3.38164258,4.807692528,8.530805588,7.109004974,5.687203884,6.161137581,6.635071278,7.142857075,7.142857075,8.095237732,8.571428299,7.075471878,6.603773594,8.018867493,9.433961868,
Liberia,LBR,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.595744729,,6.914893627,,3.174603224,,1.058201075,2.512562752,9.708738327,11.1650486,12.56038666,12.07729435,12.01923084,15.16587639,29.38388634,32.70142365,31.7535553,29.38388634,24.76190567,20.47619057,29.52380943,32.8571434,38.679245,33.96226501,33.96226501,38.679245,
Libya,LBY,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.61702156,,19.14893532,,34.92063522,,43.91534424,48.24120712,58.25242615,60.67961121,55.55555725,71.49758148,74.03845978,76.30331421,47.39336395,11.84834099,6.635071278,4.739336491,4.285714149,3.333333254,3.809523821,2.380952358,1.886792421,1.886792421,2.358490467,2.358490467,
St. Lucia,LCA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.44680786,,59.04255295,,90.47618866,,59.7883606,91.95980072,92.71844482,79.61164856,74.39613342,67.63285065,69.2307663,70.1421814,72.98577881,72.51184845,74.40758514,73.4597168,75.23809814,73.33333588,88.57142639,82.38095093,85.84906006,79.24528503,75,74.52830505,
Latin America & Caribbean,LCN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
